,rsi,k,d,wr,cci,adx,acc_5,acc_10,acc_20,acc_60,acc_120,vpt,beta,y_10,y_20,y_40,y_60
2006-03-21,47.00845472380334,35.79318106167451,25.68806019602032,-63.033175355450176,-38.08139534883619,8.98868130423901,0.9951071368314494,0.9758837132474396,1.0030929513267133,1.1013916500994037,0.9660377358490566,0.0,1.260205,1,1,1,1
2006-03-22,44.38766110711904,37.406061693448834,28.02789090005045,-82.19895287958116,-94.89351957865746,9.121264763945913,1.0303654143077716,0.9697375020899516,1.005767012687428,1.1263061411549038,0.95212966453072,0.0,1.26109,1,1,1,1
2006-03-23,44.38766110711904,37.49385871318302,30.354440348144,-82.19895287958116,-91.18773946360136,9.488639436922586,1.0132924335378324,0.9844247194774745,0.9967234600262124,1.1267709291628336,0.9478063540090772,0.0,1.2752,1,1,1,1
2006-03-24,45.15762999074584,33.96813974839307,31.79632696876007,-76.96335078534024,-64.81481481481467,9.8297730618295,1.001510827597784,1.0183904167369664,1.0016761649346295,1.1319926873857404,0.961260919103684,0.0,1.276863,1,1,1,1
2006-03-27,47.01105460574144,31.698965286220915,32.54311185289399,-64.39790575916231,6.642066420664438,9.604228390099768,0.9894666443738503,1.0125817815802718,0.9976705490848586,1.1177222120824968,0.9519485433219826,0.0,1.306643,1,1,1,1
2006-03-28,51.00530777394362,35.579514155976014,33.520388109125015,-35.60209424083768,78.0761852562348,9.235325072449712,0.9964806435394672,0.9812011312593578,0.9829228243021346,1.1258515596988168,0.9513192121887776,0.0,1.311388,1,1,1,1
2006-03-29,52.64492250228136,38.15736582218777,34.31767526481906,-23.036649214659565,112.81983645475988,9.264083791454022,0.9690653432588916,0.999334442595674,0.9764763941437736,1.107578166401696,0.9721603563474388,0.0,1.30941,1,1,1,1
2006-03-30,55.82222011879809,44.211927138827306,35.773589811904394,-2.4875621890547595,199.7584026149356,10.17228594528196,0.966029023746702,0.9633830200907324,1.0047285178542311,1.102708406612733,0.9514207149404216,0.0,1.315203,1,1,1,1
2006-03-31,59.55330141982388,49.00682826646254,37.57896989741589,-10.344827586206913,236.7870974587508,12.102953882088988,0.9576409253828608,0.963501291989664,0.9678138942001274,1.0745395076605266,0.9602026049204052,0.0,1.338867,1,1,1,0
2006-04-03,61.171383032440914,55.67264956653069,39.8988491452904,-3.0100334448160466,194.56296476898737,13.989043819218596,0.9645182291666666,0.9579151829070895,0.9500079352483732,1.0586425029919644,0.9681991640923132,0.0,1.340249,1,1,1,0
2006-04-04,59.90995426438141,61.17329151679144,42.43686019080209,-8.02675585284287,141.87901186539642,15.74041304655323,0.982581800423246,0.970934030045722,0.917676296986642,1.057669134102255,0.9617346938775512,0.0,1.335765,1,1,1,0
2006-04-06,63.54953784506539,69.39318680474955,45.63557270193216,-0.0,143.24623416526717,17.92217185826591,0.9863813229571984,0.9542270728131618,0.9016011192289756,1.018342391304348,0.961175616835994,0.0,1.34275,1,1,0,0
2006-04-07,66.89641896302466,77.14026885393699,49.60021371600756,-4.728132387706922,148.15492528209788,20.67706651205188,0.9905463867969876,0.9371300591905296,0.9165757055980042,1.0456698240866036,0.932568149210904,0.0,1.350876,1,1,0,0
2006-04-10,65.25485720391025,83.91461811686817,54.59486155285507,-9.219858156028382,121.5240137391545,23.23518297628169,1.0125160462130938,0.931389637141499,0.9447487869776178,1.067306045555746,0.9163217563433508,0.0,1.365197,1,1,0,0
2006-04-11,61.49289356780437,88.36859308994751,60.26182433322773,-19.858156028368875,85.45393634840809,24.777234604754533,1.0255997423925294,0.94573890839451,0.9544592030360532,1.0893661240041566,0.9202185792349729,0.0,1.351252,1,1,0,0
2006-04-12,63.22847622527337,90.7704100790431,65.78091392553445,-11.583924349881842,80.20660504068869,25.524791998619403,1.0061894937311535,0.9685494223363288,0.9288188976377952,1.1111494649637557,0.9089592760180996,0.0,1.353134,1,1,0,0
2006-04-13,64.1990690633269,92.38849580429158,71.20402692374482,-6.85579196217492,87.17161378369163,26.21895243577964,1.0209613869188336,0.9647954329210277,0.9435978004713276,1.1611448395490025,0.8865682391069499,0.0,1.353385,1,1,0,0
2006-04-14,66.03906192987343,92.63725202319704,76.0465594121818,-0.0,96.55228360509454,27.243550634171548,1.029690657547023,0.9789390340459224,0.9356412273800158,1.1256868131868132,0.87486781811773,0.0,1.355436,0,0,0,0
2006-04-17,65.13551347351648,93.32926902839309,80.47880348837485,-3.424657534246544,94.04824793097336,28.24795483460712,1.015261291814398,0.9992082343626288,0.9323331770589154,1.1215536674180684,0.8557371287998595,0.0,1.323378,1,0,0,0
2006-04-18,65.38478004903097,93.40196187059158,84.25173471878094,-2.283105022831083,83.28841751427126,28.56885460591219,0.9960134927936216,1.011753494282084,0.929188255613126,1.10828025477707,0.8625261688764829,0.0,1.302418,0,0,0,0
2006-04-19,68.8539232944203,93.7483636916173,87.50924193626352,-4.562737642585588,151.33208501691752,29.79461117988364,0.9977207111381248,0.9931077694235588,0.9158964879852124,1.087665122662549,0.8400208441896821,0.0,1.313891,0,0,0,0
2006-04-20,69.88431831678923,93.65420173304857,89.93534342909342,-0.941619585687329,152.77777777777706,30.97808526176119,0.9898112076715612,1.0179132620993083,0.9030368429166024,1.06314542068732,0.8525607863424728,0.0,1.298417,0,0,0,0
2006-04-21,67.06241117809051,93.46810024313709,91.56812656801344,-6.589147286821634,125.63907044299172,32.077025480647485,0.9949389699315272,1.0456195737963692,0.9084987593052108,1.0757242080298153,0.864163350060564,0.0,1.304711,0,0,0,0
2006-04-24,62.14390016867743,92.5605642292181,92.43272117924845,-18.29521829521821,64.22167889160531,31.763346901000343,1.0028592927012792,1.0468923859481798,0.9271293375394322,1.0350487262779962,0.8628196268140981,0.0,1.307723,0,0,0,0
2006-04-25,57.30977559142247,91.46461882576568,92.74232375283026,-30.817610062893063,-19.53911067835277,30.19462892242472,1.0203332823727258,1.0383631713554986,0.9419806072166588,1.0633397312859885,0.846380836660302,0.0,1.320416,1,0,0,0
2006-04-26,62.42089703007265,91.55080119510836,92.82036286443676,-10.722100656455185,34.58473835394063,29.465358807625503,1.0221756068324843,1.024496801373069,0.9454887218045114,1.047034764826176,0.8449599181306499,0.0,1.3499,0,0,0,0
2006-04-27,56.075039187851786,88.70545255627431,92.45205853963505,-35.30927835051541,-5.75769482645781,28.788179415311955,1.0399636693914622,1.0411347517730496,0.9701801945463244,1.036695681856972,0.8851948051948052,0.0,1.36878,0,0,0,0
2006-04-28,58.3059432082304,86.00196418418128,91.78852975573346,-27.03488372093024,6.211419753085386,27.95647660285727,1.0183883988638065,1.038210624417521,0.9617299315494712,1.0324113354827762,0.8826486392789046,0.0,1.373617,0,0,0,0
2006-05-02,55.34697830799226,81.85262665891742,90.64086551878589,-44.918032786885206,-80.69495803251733,26.682817246797786,1.010399397136398,1.031898420563642,0.9952681388012616,1.059222806719837,0.8983697537287548,0.0,1.372858,0,0,0,0
2006-05-03,54.68307680910883,77.01197164395914,89.00186649612264,-50.68965517241378,-61.98742138364684,26.0320223753891,0.9933634992458522,1.030256251929608,1.0133630289532294,1.0523471800067543,0.911265164644714,0.0,1.360335,0,0,0,0
2006-05-04,56.015961181371,72.54824540821771,86.88185466778268,-49.19999999999988,-45.30160304082093,25.42771285193818,1.008026159334126,1.0516417450285185,1.0110030298198054,1.0927938471827454,0.9195719710044876,0.0,1.34338,0,0,0,0
2006-05-05,58.63094436538913,69.5718679476993,84.47362128924775,-30.70539419087145,45.36404450517124,25.86075553329432,0.9713277459197178,1.0401211203633611,1.033833386530482,1.0577910250041398,0.918556701030928,0.0,1.347407,0,0,0,0
2006-05-08,60.87934030738912,69.0274631743068,82.02955758236473,-12.033195020746852,94.98413838510746,26.48115575027313,0.9819568725245708,1.01323813773613,1.0431496062992125,1.018558055509936,0.9090291921249152,0.0,1.351825,0,0,0,0
2006-05-09,55.96956009825743,66.79059496233485,79.4525606556764,-40.66390041493763,-7.233774417139792,25.809715534408344,0.9868538990140424,1.010399397136398,1.0355345911949685,1.0217821782178218,0.9227635375997284,0.0,1.358341,0,0,0,0
2006-05-10,51.29908800729815,62.73542650804326,76.57964142390415,-71.36929460580909,-151.8934665002082,24.69220599486804,1.0038103947568968,1.010742786985881,1.0334075723830731,1.0227763923524522,0.943824085208727,0.0,1.369216,0,0,0,0
2006-05-11,51.58642445959678,56.8781759927759,73.11237890367092,-69.2946058091287,-147.42014742014825,23.65451856529489,0.9954981992797122,1.0344722391702257,1.05528768884603,1.0098781692459666,0.97122052704577,0.0,1.369679,0,0,0,0
2006-05-12,46.76516418501075,50.60518225919998,69.30235187396349,-98.03921568627462,-192.6891290527666,22.93811457107027,1.036808871091945,1.017403357461882,1.0666881963507189,1.0221999666165915,0.9761282453389092,0.0,1.372887,0,0,0,0
2006-05-15,42.530639654781375,43.456163256661725,65.04777178121154,-98.52507374631276,-221.6369300481462,23.228990752684865,1.0571827057182706,1.038151364764268,1.099522947853265,1.020145589977992,0.9953802416488984,0.0,1.385925,0,0,0,0
2006-05-16,40.72828589078814,38.08024166762537,60.67053328208233,-98.67724867724868,-177.8967763589503,23.874009852917062,1.049293563579278,1.0323488045007032,1.1014876033057852,1.0471150563332197,0.997141836370132,0.0,1.366709,0,0,0,0
2006-05-17,44.77120847595176,34.974604010263576,56.46679651871277,-81.7460317460318,-118.69746759937122,24.2890128844088,1.0174346201743465,1.018243661100804,1.095894909688013,1.0298913043478262,0.9677079677079676,0.0,1.375998,0,0,0,0
2006-05-18,41.99174907110928,30.53073632578519,52.26504561046952,-93.63867684478372,-128.7781427007474,25.05405738252568,1.0245734856785098,1.0232916859478638,1.1285359801488832,1.0483157536577066,0.9960951366702164,0.0,1.394732,0,0,0,0
2006-05-19,41.99174907110928,24.237408060393964,47.731599621738994,-93.63867684478372,-101.33786551618978,25.378010026855183,0.990990990990991,1.0345781466113415,1.1448091984669222,1.0316038533040393,1.0081502480510276,0.0,1.38979,0,0,0,0
2006-05-22,38.24608702056901,15.551347031495196,42.38398800745783,-98.8938053097345,-112.03319502074731,26.289125902236943,0.9707766838568528,1.0669377541445104,1.151259083995268,1.042137718396711,1.0337323177366702,0.0,1.380389,0,0,0,0
2006-05-23,39.26443468627412,10.90805965363412,36.79573447658776,-87.09677419354838,-108.72782033654164,27.49945822869068,0.9667454688731284,1.0517702596380802,1.128239649949512,1.0065689742294086,1.0525560538116592,0.0,1.324455,0,0,0,0
2006-05-24,39.03855329925786,9.234505243247286,31.44564235010816,-88.10483870967742,-92.5033914998792,28.62333824611201,0.999361634216406,1.0389445239230648,1.104848179835598,1.0107889413351314,1.0467356403853014,0.0,1.318714,0,0,0,0
2006-05-25,36.43504588037828,6.163965824160155,26.374221333246584,-100.0,-105.05595523581124,29.835814603974264,0.9890534449452671,1.034123222748815,1.1384925297968775,1.0244737292486736,1.04366576819407,0.0,1.33936,0,0,0,0
2006-05-26,35.796168820518886,6.159825972442123,21.9296857045708,-98.08061420345494,-111.10648629899424,31.167981221910413,1.0049067713444553,1.0245704191424445,1.1072745558162924,1.015047879616963,1.0588448307079483,0.0,1.346476,0,0,1,1
2006-05-29,38.44710713555976,6.876056955518696,18.271675074456496,-91.36276391554703,-84.42545109211781,31.724052541106,0.9853256389117888,0.985093561687282,1.1064462809917357,1.0624137931034483,1.0166398282340312,0.0,1.317144,0,0,0,0
2006-05-30,38.751338246862666,7.68428086355066,15.232078994049028,-90.59500959692902,-60.972266160498016,31.720187451394697,0.9960199004975124,0.978933929141398,1.0797646289637135,1.0317649057244778,1.0472779369627505,0.0,1.302388,0,0,0,0
2006-06-01,42.84039788776725,7.855045266560746,12.520123119678743,-80.03838771593092,-23.896667034138414,31.29408126582334,0.9751179053504636,0.9922357787989224,1.0617443172658392,1.009103169251517,1.0326009922041106,0.0,1.318734,0,0,0,0
2006-06-02,46.52972150543541,10.25154250958038,10.492203738058263,-69.67370441458738,40.13119468032477,30.48388912901916,0.9567057291666669,0.9616528408201596,1.06280038449215,0.9765289256198348,1.0358260869565217,0.0,1.321833,0,0,0,0
2006-06-05,41.145796486544974,10.651878524193108,9.133650784438178,-89.63531669865645,-26.73818963953444,30.70919750823496,0.9682119205298012,0.970003157562362,1.084581923634606,0.9642560266001664,1.079348211122919,0.0,1.264032,0,0,0,0
2006-06-06,42.4927851344109,12.076528764710122,8.78616895775967,-84.64730290456436,-51.842989802313824,30.918412431792483,0.9902945113788488,0.9338959212376934,1.0828571428571427,0.96996699669967,1.0795993674222455,0.0,1.276861,0,0,0,0
2006-06-07,40.82094473144415,11.778762015330466,8.873239193929304,-90.07444168734496,-74.33801439250965,31.11268343223876,0.9947960382742992,0.9539390088945362,1.0699535777173044,1.001659475605709,1.077705665672689,0.0,1.258069,0,0,0,0
2006-06-08,32.60085690263871,10.589245886298208,9.008713258234398,-100.0,-291.5668150176882,32.94032348830143,1.0506527415143605,0.9968412302576892,1.0902418682235198,1.0444713618273058,1.0949801372336585,0.0,1.306561,1,1,1,1
2006-06-09,40.411262847895415,13.330145243899924,9.725331200208371,-72.59100642398285,-167.7750660972143,34.637417826073914,1.0567595459236323,0.9560832791151594,1.0630074699577785,1.0059696401159817,1.053782401692823,0.0,1.347313,1,1,1,1
2006-06-12,38.60839662155501,15.123131287361002,10.62166173170026,-80.15075376884415,-146.32818063759365,36.21329113971979,1.0323478260869563,0.9720744680851064,1.0409528471202478,1.0294823448748711,1.0804597701149423,0.0,1.353036,1,1,1,1
2006-06-13,36.37713807054948,14.636292101026266,11.39768524625102,-96.23115577889442,-157.94729358859885,37.93784394715033,1.0445726271630833,1.0085207907293796,1.0176933158584534,1.0235840936477878,1.096437567470313,0.0,1.370143,1,1,1,1
2006-06-14,41.54454372174663,16.40936089991515,12.27019324988747,-72.86432160804016,-81.6740646797719,37.93116510323038,1.0154692334135442,1.000675447483958,0.9914336512041376,1.0184363263912597,1.0600070596540772,0.0,1.394844,1,1,1,1
2006-06-15,39.23610343103543,15.656137524615591,13.050302475692954,-87.57062146892652,-77.68730092784985,37.92496331959042,0.945773799276984,1.0192502532928065,1.0218668407310705,1.0231673582295988,1.0741073030683652,0.0,1.391501,1,1,1,1
2006-06-16,45.59982722475082,17.482265028221224,13.773374727557036,-51.41242937853104,-1.6528925619837296,37.18666548874206,0.9597729928225672,1.025538307461192,0.970616113744076,0.996647670130741,1.069873595505618,0.0,1.434408,1,1,1,1
2006-06-19,45.599827224750825,21.44579669808688,14.852766544946414,-49.99999999999995,4.293974347685406,36.40844027696856,0.9600815355868864,0.9908195626773494,0.9669499527856468,0.9778000333834084,1.0795993674222455,0.0,1.394105,1,1,1,1
2006-06-20,44.43167560609553,24.06750373272936,16.05186404174834,-58.43023255813956,-6.827571211133045,36.07054649379212,0.9397754338210276,1.016672337529772,0.949174078780178,0.984206989247312,1.095919828203293,0.0,1.289687,1,1,1,1
2006-06-21,46.03735064745977,28.162157203789427,17.690203560594234,-49.12790697674421,14.406574812666165,35.756787980842574,0.9717494894486044,0.9971308016877636,0.9572840293273828,0.9767364572947824,1.099822380106572,0.0,1.257039,1,1,1,1
2006-06-22,51.84979291306456,36.94122697123128,20.32540166908754,-12.20930232558144,133.91499839417557,33.380167457446966,0.9630779848171154,0.9085496940631718,0.945443077893409,0.969726722304042,1.0584168683028,0.0,1.272342,0,0,0,0
2006-06-23,49.2971622827268,41.29335086944352,23.1217222316419,-29.069767441860453,96.19793934116947,31.38648499099985,0.9952267303102628,0.96964586846543,0.921027890943278,0.984504974718643,1.1019477101245834,0.0,1.277418,1,0,0,0
2006-06-26,50.230991873440765,47.01191461842096,26.310600564747897,-22.965116279069733,110.74626865671632,29.152231897647106,1.0,0.952156334231806,0.9260490894695168,0.9897510980966324,1.1029023746701847,0.0,1.272362,1,0,0,0
2006-06-27,51.17751587833703,54.94898368468249,30.34186972311352,-16.860465116279116,127.92290723325142,27.446947973354145,0.9974115616911128,0.9218958611481975,0.9275862068965518,1.0022697795071336,1.0969209237228832,0.0,1.277924,0,0,0,0
2006-06-28,48.01893936981854,58.54355538037023,34.555289171159025,-36.91860465116277,57.86295249066229,25.864237326949706,1.0042962708369136,0.9633878859456724,0.945588000638264,1.0369761709120788,1.1053656808925094,0.0,1.281979,1,0,0,1
2006-06-29,49.53928687374765,64.53898962028615,39.44357438072608,-27.61627906976741,64.32921642679766,24.31721339674499,1.053741143943321,0.9281676089125374,0.9597710287804102,1.0456336178594878,1.097872340425532,0.0,1.27878,1,0,0,0
2006-06-30,53.56047527323818,69.53488372092995,44.64883624999696,-1.4534883720930434,127.89070309896655,23.517330104704342,0.9961698584512908,0.9480350763234816,0.9595502108386692,1.0295550503410198,1.0454313425216948,0.0,1.290495,0,0,0,0
2006-07-03,53.77588905919957,74.09043927648551,49.91330050783681,-4.444444444444447,127.26844372643994,22.966018469184785,1.0023294509151417,0.9635253342135666,0.9193123741675702,1.0638856955165052,1.016788197388503,0.0,1.288382,0,0,0,0
2006-07-04,54.48701644918727,79.23578811369481,55.43012894593336,-6.976744186046498,133.45507669831963,22.773355925765344,1.0115057528764382,0.948318293683347,0.9168456581773547,1.068731848983543,1.048151915903696,0.0,1.289489,0,0,0,0
2006-07-05,51.46579912901107,81.95219638242865,60.80913286379728,-21.963824289405714,76.24847746650401,21.72769341199886,0.9927985262100152,0.9735132433783108,0.9244249726177436,1.068288726682887,1.0652991452991454,0.0,1.313682,0,0,0,0
2006-07-06,49.86018492199456,80.06967833912475,65.12197800058662,-31.034482758620644,14.497920380272769,20.220451906492183,0.9878008572370592,1.05794587092297,0.8741447891805887,1.054203180785459,1.084669770650112,0.0,1.309542,0,0,0,0
2006-07-07,49.35369758279871,79.6079548180588,68.95343839544816,-33.68700265251989,-18.12719078617983,19.240910440347367,1.0290096698899631,1.0170010200612036,0.9156050955414012,1.0546097012528108,1.1159646385855433,0.0,1.316749,0,0,0,0
2006-07-10,49.35369758279872,78.53576618071378,72.10582355167745,-33.68700265251989,-46.2340672074167,18.68251254478411,1.027080910450241,1.032744728270187,0.9120542197837664,1.0396600566572238,1.15833189133068,0.0,1.317405,0,0,0,0
2006-07-11,47.89807325211781,76.08202774610513,74.21912795781971,-41.39784946236558,-70.8171206225687,18.164000213189656,1.0334275735905538,1.056426332288401,0.9076569175156096,1.068072866730585,1.139777468706537,0.0,1.329341,0,0,0,1
2006-07-12,50.02426841406314,76.40213028614937,76.00498544839762,-33.71757925072042,2.199630314232555,16.9725288122355,1.019561946162849,1.0095367847411445,0.9385272846811308,1.0660694288913772,1.1126784792706004,0.0,1.316945,0,0,0,0
2006-07-13,47.69844098930047,73.27486930423723,76.87857341679273,-58.8888888888889,-73.98059444853837,15.967503050333548,1.0105509964830013,1.0391952826916409,0.914182771044874,1.0774943493703584,1.123168178646197,0.0,1.321369,0,0,0,1
2006-07-14,44.436303094149984,65.19799591922431,76.44488463662216,-82.2222222222222,-160.29328821207022,15.954142819422676,1.0026675558519509,1.0584805350711712,0.9756016042780749,1.1216705031239724,1.1233167965981574,0.0,1.314866,0,0,1,1
2006-07-17,41.18871243976647,56.31551728674568,74.66739243764819,-93.26923076923076,-196.62222222222283,16.832829128314025,1.0134816312773844,1.07289135716765,0.98698224852071,1.1482533845896707,1.1516596368971208,0.0,1.295951,1,1,1,1
2006-07-18,42.21945983684744,48.19908914124777,71.56372254040349,-88.14102564102562,-159.68865219172486,17.648752129427418,0.9989943010392224,1.080883631935989,0.9885411322045492,1.1289360291680477,1.1528685548293391,0.0,1.291385,0,1,1,1
2006-07-19,41.45467119623849,41.06854849326527,67.47535775148715,-93.26923076923076,-128.22886272931655,18.029141494608485,1.0241004752206382,1.0577623590633132,0.9996578857338352,1.142078364565588,1.1091975082447785,0.0,1.289087,1,1,1,1
2006-07-20,49.15081056346649,38.91558651271708,63.35994856884638,-52.56410256410257,-26.53647329121229,17.045592067601373,0.9938199432102888,1.002492108323642,1.0217828418230563,1.09456539803889,1.0903560565396313,0.0,1.307544,0,0,1,1
2006-07-21,45.714028939591685,34.81633806002036,58.88078689304253,-74.6794871794871,-53.340474915194015,16.470693729942326,0.9857819905213272,1.0207060420909708,1.0243150684931506,1.135442826050561,1.097338810501875,0.0,1.318924,0,1,1,1
2006-07-24,41.07015171171916,29.022876163110176,53.929497891282175,-91.62162162162166,-155.69675575727024,17.23142874668129,0.9800068941744228,1.0356466333735148,1.0533310019234132,1.132716049382716,1.0959942259112234,0.0,1.329861,1,1,1,1
2006-07-25,43.79186380084273,25.297796244481862,48.851074741119845,-78.64864864864867,-80.20378457059684,16.861525176406836,0.9819680577022152,1.0142954390742005,1.0455015511892451,1.137468139337298,1.0999819200867835,0.0,1.329515,1,1,1,1
2006-07-26,44.07507954733442,20.93982443982418,43.30484415648733,-77.2972972972973,-65.74627676921426,16.51804328972342,0.9694799658994032,1.0381968341362695,1.0201342281879195,1.1067180432233206,1.140716374269006,0.0,1.327732,1,1,1,1
2006-07-27,45.008421463943776,19.531416031415773,37.93049882920518,-72.97297297297297,-54.56915656368116,16.199095823517386,1.0172974824456242,1.015358361774744,1.018701122067324,1.1013377926421406,1.1395136222344122,0.0,1.31722,1,1,1,1
2006-07-28,45.66466769201642,20.753638253637995,33.48606306264655,-70.00000000000001,-35.87795465508944,15.741272407372804,1.0025920165889062,0.977017278980037,1.0378342021187152,1.07992837375875,1.1948811700182815,0.0,1.316446,1,1,1,1
2006-07-31,46.937185646310695,23.64812889812864,30.219324223784845,-64.32432432432431,8.02929795467105,14.66154815084867,0.9740372887262588,0.9497244028728912,1.0542291950886766,1.1054187192118226,1.1551537070524414,0.0,1.32373,1,1,1,1
2006-08-01,47.91547512006073,26.77710026689592,28.077125336349656,-56.85131195335276,44.518594569928325,13.65894705550483,0.9852711835037254,0.9499916929722546,1.0532203389830508,1.1345418260435722,1.1182834475297512,0.0,1.321672,1,1,1,1
2006-08-02,47.28459639253601,30.655518360430296,27.03582232306616,-54.485049833886976,44.42604856512112,12.8696961049499,0.9916434540389972,0.9556302521008404,1.0415029888983776,1.1145572786393196,1.1245913548855793,0.0,1.320326,1,1,1,1
2006-08-03,47.284596392536,30.46342363345185,26.19060603513963,-54.485049833886976,58.23361823361846,11.981603878109848,0.9756429909725772,1.003717472118959,1.068342776203966,1.093525179856115,1.117326552851435,0.0,1.319932,1,1,1,1
2006-08-04,47.28459639253602,32.48286736801187,25.95725896593878,-54.485049833886976,50.15966592974722,11.1569468103298,0.9910375732506032,0.9820582261340556,1.0412049861495845,1.0968498659517425,1.1171007102531416,0.0,1.31943,1,1,1,1
2006-08-07,46.25147313990467,35.664963084991314,26.621467658126893,-59.80066445182719,24.29818864111857,10.561677274205168,1.019718309859155,0.948744059742023,1.053055506916477,1.07280982007735,1.1255283955155304,0.0,1.314993,1,1,1,1
2006-08-08,49.72060003252095,39.14444589005551,28.00613262268425,-43.853820598006685,65.15916575192017,9.808426271566702,1.0083102493074794,0.9616100118383224,1.0465320456540823,1.044735956945846,1.1018467727189614,0.0,1.314803,1,1,1,1
2006-08-09,50.83405623811223,44.68008279278101,30.38015845797993,-21.94092827004232,112.74919917090531,9.492648580851554,1.0008625150940142,0.9547435467650016,1.0396278428669885,1.0196143617021278,1.1142597638510443,0.0,1.304557,1,1,1,1
2006-08-10,54.29657071185332,51.53383170298154,33.58040002513651,-4.435483870967719,191.61366313309804,10.130513095741268,0.9892583120204604,0.9585006693440428,1.027279005524862,1.0379578982264213,1.0912362785675724,0.0,1.299776,1,1,1,1
2006-08-11,56.29057171659101,58.14097456012438,37.31913365578516,-3.928571428571534,235.82246806268992,11.163721911363345,0.9820582261340556,0.9671993271656854,0.978494623655914,1.0049067713444553,1.1074766355140186,0.0,1.298433,1,1,1,1
2006-08-14,56.96988205307804,64.03286645201626,41.35760741117392,-5.405405405405409,183.8036809815956,12.333985903507305,0.9713804713804712,0.9838627484287412,0.9535468723796746,1.0078740157480317,1.0919499105545616,0.0,1.296827,1,0,1,1
2006-08-15,56.96988205307804,69.17745710681099,45.59764309516543,-5.405405405405409,138.97215343846406,13.420659610498122,0.9848891873740764,0.9866169744197866,0.9635995955510616,0.9819257311863292,1.078914701188154,0.0,1.293085,1,0,1,1
2006-08-16,61.43726100684709,74.35123681547441,49.96721494066985,-2.747252747252785,164.7204005359282,15.26680556933705,0.979896992855956,0.973326623049824,0.9413907284768211,0.9836226662299378,1.0597623692143996,0.0,1.296557,0,0,0,1
2006-08-17,63.43523330800069,79.29003306099902,54.849875883424566,-5.097087378640796,159.8294447947632,17.45608958708247,0.9910832232496698,0.9472653061224492,0.9574468085106382,0.974483991548838,1.0582421461348397,0.0,1.298548,0,0,0,0
2006-08-18,62.87913183172987,83.86176079320288,59.98776522594367,-8.767772511848367,131.37524982444765,19.58162319986641,1.0026446280991734,0.95900826446281,0.9449511400651468,0.9570172582220776,1.0315354127175598,0.0,1.296183,0,0,0,0
2006-08-21,55.30852435990295,86.33207793476443,65.05447671092098,-35.097493036211645,61.36939983093837,19.4839779007886,1.024053826745164,0.985482493595218,0.9206192358366272,0.9701393497013934,1.0515500442869796,0.0,1.266618,0,0,1,1
2006-08-22,58.11200772223784,88.44734505203635,69.98476662711906,-22.70114942528733,60.93069969869411,19.393307265930627,1.0079470198675498,0.9858823529411764,0.926058631921824,0.9563671622495152,1.0873478030704076,0.0,1.267026,0,0,1,1
2006-08-23,55.24049269898984,87.30810454570725,74.24756880241168,-33.333333333333336,34.42055843834933,18.53450012014517,1.0360525004153514,0.9966204798918552,0.943984090155784,0.970361879810054,1.0779059449866906,0.0,1.274811,0,0,1,1
2006-08-24,50.74617522397759,82.45579494463834,77.33976512657736,-52.9585798816568,-23.54060913705598,17.27904809742471,1.050266311584554,1.0223130642139329,0.9541895718807264,1.006,1.0760381089340283,0.0,1.281139,1,1,1,1
2006-08-25,51.07868937834377,77.44492537942097,79.27016020850702,-54.03726708074532,-36.07891491985197,16.113271219184277,1.041852770885029,1.0304059792763716,0.94293210888816,1.0298357358364063,1.0620168973575408,0.0,1.279969,1,1,1,1
2006-08-28,48.20138770458576,71.04012829938273,79.97088639324367,-69.45337620578779,-94.59960291197903,15.595228050227176,1.01762554040572,1.0378452096829187,0.9556178848374856,1.011243611584327,1.0533962949509623,0.0,1.271102,1,1,1,1
2006-08-29,49.34560851604019,65.1498006727207,79.56812074983466,-64.30868167202573,-93.78053363397228,15.11418796476701,1.030514096185738,1.0322143099355714,0.9558509765304448,1.0086075949367088,1.0541606886657102,0.0,1.273484,1,1,1,1
2006-08-30,52.25956961665803,60.344140095355954,78.16741107782282,-50.80385852090027,-39.56218905472705,14.37056430839796,0.999023755287992,1.0517793894417269,0.9547474082606552,0.9771749917300694,1.0669966413293266,0.0,1.265239,1,1,1,1
2006-08-31,54.985385852453874,57.12394529624254,75.95080230134718,-37.29903536977493,25.32627865961168,14.417638768691251,0.9661044176706828,1.0567744096466254,0.953178905864958,0.902431011826544,1.0554292708515476,0.0,1.269239,0,1,1,1
2006-09-01,57.24891560670545,55.46052962138236,73.11067918416514,-25.40192926045013,49.55262247268721,14.60540049395416,0.962915601023018,1.0482689747003997,0.9489695780176644,0.9494715984147952,1.0246699096594856,0.0,1.267735,0,0,1,1
2006-09-04,58.83877741383186,57.24270417417297,70.201741808106,-17.275747508305646,79.06832594287833,15.16226405321258,0.9589925734581852,1.016780196045855,0.93958638658199,0.9209711585465212,1.0501835985312118,0.0,1.246077,0,0,1,1
2006-09-05,55.84309299490794,56.33424768813027,66.99043207171539,-31.7857142857143,52.52597806828442,15.230846746491848,0.9626047711154094,1.030514096185738,0.9652789205199934,0.9100494233937396,1.040966386554622,0.0,1.241676,0,1,1,1
2006-09-06,52.56889885583978,54.097960768299046,63.66941769397456,-55.69620253164556,-8.13046937152017,14.249957564938804,0.9888961463096017,1.0228219223721473,0.9715038708614724,0.9458340235216168,1.04887482419128,0.0,1.241313,1,1,1,1
