,rsi,k,d,wr,cci,adx,acc_5,acc_10,acc_20,acc_60,acc_120,vpt,beta,y_10,y_20,y_40,y_60
2014-03-28,51.07076813145601,32.470358166100155,49.80560347064697,-75.23364485981303,-39.565979195408445,20.31768563839014,0.9778813918538786,1.0336977391168058,1.0544996281299066,1.0549029731939243,0.9303388739708396,37973.11989716581,0.994351,1,1,1,1
2014-03-31,53.13811759347905,31.25267352044576,45.43329979921997,-65.95974119338594,-20.1796253528352,19.4735429722196,0.9839251903087444,1.0072112588686857,1.0569275504771265,1.055198973042362,0.9216259590652276,38016.48888740914,1.003829,1,1,1,1
2014-04-01,58.83625146151685,33.02600943818077,41.63406354745392,-37.095614665708105,107.31848119866636,18.75809466184668,0.9841897985198148,0.9972170508416024,1.021820948110186,1.030637280600583,0.9135177249707832,38194.6945199007,1.036549,0,1,1,1
2014-04-02,60.10796687263103,38.253587276772194,39.11071818812025,-29.90654205607475,184.15577487329952,18.89158556883736,1.0088434327899107,0.9591394579801588,1.0386122892002172,1.034418566168866,0.9355720421710269,38243.8255107968,1.046889,0,0,1,1
2014-04-03,55.45517922720572,41.16260073645583,37.653719014612605,-48.4543493889287,108.54518889584594,18.147059305589146,1.0027659039476997,0.9610080477575847,1.0826786837992002,1.061503227149698,0.9643957017835382,38135.08441603166,1.069772,0,1,1,1
2014-04-07,56.63304357591255,45.37392031107813,37.31918215819475,-39.143615005683934,64.37313403325585,17.010170952681598,0.9850815400945672,0.947539392129042,1.0892226148409894,1.063580672813565,0.9407806487080812,38194.81882553444,1.062884,0,1,1,1
2014-04-08,56.11543295097151,49.04063380312195,37.996084822022944,-40.6513409961686,76.765346661539,16.36175515097236,0.9944834503510532,0.952778297474275,1.0856695945132957,1.0518632507070371,0.9482973285860946,38168.23765449276,0.985419,0,1,1,1
2014-04-09,56.74332702443415,52.45476637914781,39.54771147768573,-28.727114210985075,74.03878870364181,15.759654763670929,1.0158984942291525,0.9636915739861024,1.0889155662264909,1.0325994832041343,0.956451507279911,38185.46308188369,0.930132,0,1,1,1
2014-04-10,59.9617305324187,56.52900875305856,41.55013599838114,-8.71839581517001,107.62906777587486,15.703662400513496,1.0075238883454969,0.988658201137948,1.0264541957767486,1.010515139759479,0.939519822756226,38278.33137069617,0.943851,0,1,1,1
2014-04-11,57.43339178972055,60.61445153913445,44.01780099234959,-19.965126416739253,75.65050478409391,15.651669491867311,0.998897128731698,0.9858147936870126,1.005547150781644,0.9852829491574128,0.9390797010412452,38241.26890319264,0.94737,0,1,1,1
2014-04-14,54.73109038380299,64.89021358396494,47.25978653413607,-32.476024411508234,29.33654477775385,14.880034354395669,1.0187661361797231,0.9674007808650164,1.0348736858622312,0.953141270392225,0.9659093337893004,38187.08242501655,0.9566,1,1,1,1
2014-04-15,52.89630523662513,67.36238648272811,50.87075783036431,-41.23801220575406,-27.55684391702066,13.917474230271754,1.0154544929656075,0.9884775398301348,1.0202646977968033,0.9739890349973206,0.959000558107586,38151.1049412214,0.927252,1,1,1,1
2014-04-16,50.6041840009175,65.8234736685666,54.15050425340289,-52.4847428073233,-61.36588201104199,13.134006875427332,1.0081898522017372,1.024334791237163,1.028362196932212,0.9858196957830082,0.9790082537206732,38108.03924221452,0.947724,1,1,1,1
2014-04-17,54.94533783036714,65.94141645307556,56.919287171033226,-28.727114210985075,30.553870233102387,12.913383987430189,1.0113241563221844,1.0360341192626834,0.983245012468828,0.9702361563517914,0.9782355227361056,38252.09988568339,0.938642,1,1,1,1
2014-04-18,52.64002078368832,66.78946691071297,59.48197378845894,-39.97384481255457,-5.602580964266299,12.708519877147127,1.016407813244402,1.017194640229262,0.994409257956056,0.9793880109327798,0.9673416630762603,38228.72421031406,0.935451,1,1,1,1
2014-04-21,57.63004798302661,69.70557209044442,61.91513896639557,-9.982563208369504,107.148864592094,13.11929930857059,0.9892565857316958,1.011516241343689,0.9789753877015662,0.9738799165129992,0.9549166383123512,38330.287490103445,0.913553,1,1,1,1
2014-04-22,58.015828076215,72.45358824605027,64.2564344106884,-13.171179440110151,168.98878373641924,13.780021098534176,0.9817193212712104,1.0065818341377797,0.9801189399334088,0.9653478304641094,0.9579466846634048,38342.07021680159,0.927425,1,1,1,1
2014-04-23,59.00835259705567,74.26449301104736,66.43740707387835,-10.61806656101421,157.11403325680286,14.104287231359478,0.9678708111640064,0.9994524479353512,0.992841103199432,0.957862116150843,0.949651172564512,38367.879521543,0.922647,1,1,1,1
2014-04-24,60.75796088832996,75.13633259256436,68.29813945782894,-0.0,135.28743018140474,14.112091086055566,0.9751667219336062,1.0048139717132514,0.9918911256024951,0.9474171971955838,0.9248266987671744,38420.28309376235,0.903334,1,1,1,1
2014-04-25,56.26096963583983,72.97532172326652,69.53422647624214,-41.57523510971773,127.28274311410983,15.122001889694465,0.9785867637449824,1.0097881444177284,0.9885215269038632,0.9023336915309907,0.941413547723504,38225.666154151295,0.903252,1,1,1,1
2014-04-28,62.31256977033374,75.23403953429086,70.56860907127472,-9.88884630126479,161.43887470322122,16.265682167898625,0.9920699321333728,0.988718986582715,0.9564875196761864,0.9063292141951838,0.9271856581532416,38615.01143429406,0.97401,1,1,1,1
2014-04-29,61.23781138251815,77.69324963822035,71.60169538682395,-16.64591116645905,156.79088689992034,17.370458060072135,0.9999814502216698,0.97854526425955,0.9630528989838614,0.9152078123139216,0.9304035321901633,38584.197082392326,0.950553,1,1,1,1
2014-04-30,55.41323718324123,78.13647029576427,72.83299504954371,-48.05253623188416,71.26751179141972,17.052057905907827,1.02273971051688,0.9663193603101528,1.010914622551816,0.9324874311706968,0.9666869326400972,38404.58873012575,0.99695,1,1,1,1
2014-05-02,65.36042199812734,81.00918171686278,74.33977157592244,-0.0,220.1752023762893,18.221179264255028,0.987064533006188,0.949590987370838,0.9774809299609474,0.880713190184049,0.9355541216325212,39876.03625312253,1.105568,0,0,0,1
2014-05-05,67.22275748280634,82.82682106062663,75.9435069909138,-21.797451374916182,227.4093436623725,20.54440950375934,0.9670136080102106,0.9413137952088496,0.9365996291541864,0.8482221894364119,0.9933918058392406,40121.40356201004,1.10906,0,0,0,0
2014-05-06,65.3729364297091,81.13337159116625,77.08628694098599,-26.91705790297334,146.0829729868593,22.12943742232368,0.9928326914848096,0.9670136080102106,0.938899444217554,0.8679504558875415,0.9916158996320646,40058.144452560686,1.10814,0,0,0,0
2014-05-07,67.49452205731716,80.91237194072164,77.93216531045313,-15.38117594455623,124.72594012406606,23.60124906099057,0.9787684650818024,0.9611325060619028,0.9293011131464,0.8621195991336589,0.9789201256494854,40190.70188464592,1.081076,0,0,0,0
2014-05-08,64.71214593371245,79.66700220513962,78.47241622986235,-23.071763916834342,110.08134089228447,25.45608759336412,0.9588565558527125,0.970732581049615,0.9356429518338488,0.8709324937494212,0.9745212850134516,40089.42528317152,1.057029,0,0,0,0
2014-05-09,62.02085020802043,76.59076701622838,78.61785967222875,-30.76235188911246,68.19755762605229,26.588407992526104,1.0274767184035476,0.9779604969166144,0.9760925123706294,0.8972276673200785,0.9783180550019928,40041.33346694021,1.036828,0,0,0,1
2014-05-12,56.8349056331709,76.06910429871814,78.92723792977391,-46.79186228482009,16.55994483302116,26.28836135663865,1.0659613398793455,0.97860651264326,0.9836234877544998,0.9440009102459562,0.9889691744084846,39825.80601940584,1.085039,1,1,1,1
2014-05-13,56.04373114303499,72.12170455594052,78.61600443193888,-49.362843729040925,-4.619134342693635,25.551789609526555,1.0419775120471175,1.0204881982114058,0.9669036798123442,0.9465058572335392,0.9607621508154368,39784.4577047991,1.098873,1,1,1,1
2014-05-14,59.72339151766644,70.4529623392531,77.89197570204215,-33.33333333333329,18.08522244424553,24.999824015025634,1.0491056451185703,1.0067896303826882,0.9540294808957236,0.9416106999486312,0.9541036499294212,39952.75060578182,1.125594,0,0,1,1
2014-05-15,58.08857008659877,71.25914597871682,77.2042432703374,-39.990699837247135,20.87515080374252,24.817581535708445,1.0534945464982777,0.9915929446672892,0.9485856478940244,0.9423367868701764,0.9614866244639576,39922.12906551058,1.124392,0,0,1,1
2014-05-16,58.686372877701054,67.42493670972493,75.8458187696236,-38.34209268991879,-24.31236555435737,23.45951270696856,1.0049522094472918,1.048265378142136,0.9798237820228048,0.9501261178628756,0.9625283643723042,39953.9079669927,1.127976,0,0,1,1
2014-05-19,54.595002493214274,64.32737499325675,73.99587416288662,-52.77306853959792,-32.204106280193336,22.6244229469046,0.9820945242556736,1.081120808451998,0.9770181357290636,0.9602571258107352,0.9788707715775804,39824.533670361925,1.107073,1,1,1,1
2014-05-20,54.59500249321428,61.08175108328162,71.99071211209817,-59.37329700272472,-65.71201272871994,21.759796951980707,0.982005678749978,1.0593144993014352,1.0037504898027727,0.9420716740304368,1.0190458541808225,39824.533670361925,1.085058,1,1,1,1
2014-05-21,53.157098948892056,56.13485505375903,69.51296042340189,-64.85013623978207,-109.81929835480724,20.680384286315995,1.0014898998648696,1.0808637595735775,1.0080406896293803,0.9608992218272648,0.9965578733463276,39788.04649996215,1.089014,1,1,1,1
2014-05-22,58.56880986362747,54.53739929285391,67.00000013217333,-39.04632152588552,-21.76191677303826,20.35601408583752,0.9832833261894556,1.0475561897966463,0.9884910719171212,0.9478412493840264,0.9565916398713826,40036.90653922682,1.156113,0,0,1,1
2014-05-23,55.89165777450322,52.53346570539385,64.59427000108988,-50.80168776371308,-18.038428797277174,20.054813185393225,0.9995139563949452,1.037411743676825,0.9979024932970982,0.9658444381438428,0.9891991945162012,39971.59741002304,1.123436,0,1,1,1
2014-05-26,54.28119228668524,51.48550706749048,62.13591027796711,-57.27144866385376,-45.36474896405614,19.5108438990302,0.9959584193713492,1.024395540755755,0.9910281682356628,0.9658444381438428,1.002102512808998,39933.463862154975,1.106806,1,1,1,1
2014-05-27,58.801403585622445,52.80182751976921,60.20392257434999,-36.19963920625366,78.85193536264595,19.757005314883145,0.9835128446442888,0.9884279552547602,1.0178023102792806,0.9463262695366818,0.9984466097762714,40199.12062015067,1.125386,0,0,1,1
2014-05-28,58.38511556952988,52.34381990301233,58.39300833072591,-37.913409500902034,106.41327063740616,19.98558377246088,0.9654019780144044,1.0166188910187646,1.0099247901225576,0.961011394950473,0.9904078671610512,40189.35147897702,1.148166,0,0,1,1
2014-05-29,54.30948045240937,48.98523150662479,56.16561688351671,-73.57658380112257,3.67052828536186,19.51998547808295,1.0120380885821612,1.0309371011522768,0.9817924630952812,0.9539312613302932,1.0131584291109936,40047.63451597846,1.188255,0,1,1,1
2014-05-30,50.25040971278809,42.931710222288686,53.71629423477309,-98.87730553327977,-110.61988053081342,18.18763670969401,1.0080925263139335,1.0121108786978603,1.0587267642704392,0.9761589904409264,1.021654749744637,39802.19407480199,1.210463,1,1,1,1
2014-06-03,51.96911148487726,39.50158991170192,51.2337157266176,-87.0742716454656,-90.87578383710348,16.95045571047572,1.0050680464984405,0.979110278298286,1.0799897213758671,1.0086995990619565,1.012606249743358,39871.81436195871,1.225077,1,1,1,1
2014-06-04,51.40891241714819,36.378599546319904,48.76340057292144,-90.60320065654484,-83.49580287029669,15.80164478263016,1.0361338870549817,0.984490849775824,1.0698944436299662,1.0226964258784497,1.0315236064827271,39857.37028767462,1.227548,1,1,1,1
2014-06-05,56.80081153679873,37.68511501683073,46.9184265692286,-51.78498153467378,68.49417801460572,15.838171435787276,1.0206162092098578,0.9531667318782642,1.0713525794759906,1.0021287229513356,1.023340717039954,40210.95165987512,1.242701,0,0,1,1
2014-06-06,54.12113916493403,36.01513310423918,45.06619995036712,-55.746140651801,63.627508279758985,15.872089042290314,0.9910300674913683,0.9980357696681484,1.0649958289507089,1.0198635784423955,1.0188173152312965,40146.84903227847,1.249275,1,1,1,1
2014-06-09,56.87676480281596,39.27539065676778,43.74039244550452,-18.199112238427084,148.76614520657873,16.474458278498734,0.966735894773278,0.9822710874420202,1.0342320508936684,0.971272585467308,1.005176700770391,40254.169834370885,1.253685,0,1,1,1
2014-06-10,57.17585203280456,43.54407008244297,42.94624874699976,-14.58465440710182,129.94517369247197,17.033801140692265,0.9796031732254764,0.985543006081668,1.0123041705415263,0.9637506041565974,1.0039263803680982,40263.40199496833,1.251866,0,1,1,1
2014-06-11,55.5466263638467,44.25344427573798,42.09141042259664,-29.10589727330362,56.89719199017295,16.904644676061803,0.9665006012712593,1.020557284200958,1.0175812274368232,0.983429945387784,1.0227536953994352,40233.3911566204,1.199875,0,1,1,1
2014-06-12,53.151737209385765,42.95283849152255,41.152312281447664,-50.919467343056326,-15.716225390360146,16.18256326823295,1.0059333321801105,1.0119661682210528,1.0538328320116672,0.9741820568107248,1.04657824933687,40163.652295874,1.195843,1,1,1,1
2014-06-13,53.151737209385765,45.21855013732917,40.7756441445181,-50.919467343056326,-0.7808014697438196,15.71580761234084,1.00200926006814,0.995989537925022,1.0504240159715734,0.9836990476911716,1.0508585232095058,40163.652295874,1.209005,1,1,1,1
2014-06-16,51.708363056835005,48.624679657732685,41.3449410880625,-64.81601032924465,-68.31688783032791,14.631991436595143,1.0350867861638566,0.9754470522492316,1.0480333448608503,0.9633319971749796,1.039127506571944,40125.506105812965,1.210533,1,1,1,1
2014-06-17,56.49690120693347,55.84727790039418,42.97950988693173,-14.848289218850624,72.43769272115229,14.700572543409963,1.0179590700264511,0.9820409299735484,1.0175811890293385,0.95686849876794,1.0051275585256167,40349.192486370666,1.234922,0,1,1,1
2014-06-18,57.483082313707,64.19153320888799,45.76080325318854,-7.160647571606687,127.74234191668552,15.18090575947888,1.0084795829713291,0.976126032340898,1.0020420121810465,0.944998882847993,1.0171280204363666,40397.138192059945,1.521524,0,1,0,1
2014-06-19,59.11114556095415,69.05412722292184,48.89770447379766,-3.1590413943354325,148.31220813875814,15.94282536780318,0.9756222036983484,1.0074494993243477,0.988863592241577,0.9487136496581532,0.974649834319286,40456.29414039441,1.512556,0,0,0,0
2014-06-20,55.1168680848568,71.50237963232851,52.4464291266066,-31.26361655773401,84.60823644069747,16.13869999095901,0.9910828465765732,0.9861915980258972,1.0290465277407663,0.9616314087072906,1.0149961839146846,40380.71882144602,1.572339,1,1,1,1
2014-06-23,55.81726779455276,70.82229085617124,55.60111914654694,-24.99999999999992,68.12562727962572,16.320583569603716,0.9735200095731404,1.0084117799464547,1.009106632310896,0.9698022546664202,1.0249798549556808,40398.15536010519,1.545753,1,1,1,1
2014-06-24,53.20308119027917,67.90711795265484,58.03742393356813,-43.73638344226575,14.568764568764063,15.964536884726302,1.004913245146882,1.0204985956281294,1.015378005334861,0.9652938109778804,1.0371550116305874,40363.57459166187,1.519431,1,1,1,1
2014-06-25,53.20308119027917,66.44406933575864,60.2564864395702,-43.73638344226575,-42.56188416246102,14.96380007273785,1.0148151980821305,0.9980224579987276,1.027761640700643,0.9544307111202528,1.034210748333755,40363.57459166187,1.443993,1,1,1,1
2014-06-26,56.92638363157918,70.28329275851745,62.98953186626968,-12.527233115468192,87.00474223650075,15.025585402006204,1.020683731317643,0.9775179396274012,1.0175328303995528,0.951342374757819,1.0096006223004648,40459.50985165773,1.45382,1,1,0,0
2014-06-27,50.94686973977658,69.74887783704966,65.44256463624173,-56.26361655773425,-68.67415220596567,14.008872148078664,1.0169839914992946,1.0010123577462822,1.0236375692191897,0.9973361347690692,1.018738081419451,40163.13257046592,1.485939,1,1,1,1
2014-06-30,52.45266911243053,71.48461598581336,67.72855826904978,-47.45862884160751,-39.838099225798935,13.064781269431665,1.0204749634375652,1.0010019159445254,0.9643325737172848,0.99253247354865,1.0263514345523952,40192.13472833867,1.464352,1,1,1,1
2014-07-01,53.5745166145402,69.24013048689463,69.06784352769984,-37.29314420803793,-23.098069926419647,12.579986903906123,0.9921551163029704,1.0199825632083697,0.9637599480821124,0.9616666056456632,1.0450539089082933,40224.67944210153,1.455906,1,1,1,1
2014-07-02,57.12218410155718,69.29867666200839,69.57855787301187,-6.575185820469031,109.93681792073592,13.011064551198276,0.9796539651935664,1.0173418399986167,0.955210703249686,0.9589060969859636,1.0323693556570268,40458.19454473076,1.473975,1,1,0,0
2014-07-03,62.28437615177811,67.69034345648718,69.44217949636841,-19.242373449547475,228.31164828390817,14.931716442803008,0.9781582738578218,0.994243448575923,0.9629568298862377,0.942633055223054,0.9955322875868448,41070.232111634185,1.533794,0,0,0,0
2014-07-04,63.94343172337263,69.51632727850745,69.2435742609863,-13.003778337531475,251.45072992700776,16.87196637384761,0.9541235658425624,0.9777427944599824,0.9495190317720492,0.9450474898236092,0.9784725078842724,41185.42460234535,1.558383,0,0,0,0
2014-07-07,65.28303600022203,71.64479075457795,69.32582425082697,-3.715365239294733,172.74829988504396,17.990666772556697,0.955258340617115,0.9684412279832126,0.967390223695112,0.9603224138238492,0.9633479318734792,41263.356842324734,1.575263,0,0,0,0
2014-07-08,60.98967548509715,73.97497821719244,69.93261027728073,-20.434508816120942,119.365499008593,19.029459999929426,0.9750008366520532,0.9646282973621104,0.9897465398802072,0.973266911187752,0.9543330881329648,41198.42878385229,1.571063,0,0,0,0
2014-07-09,59.614048237838944,75.74786089391272,70.86298943309615,-26.00755667506296,81.82798504217727,19.525893949620325,0.9971301502055886,0.971194795613829,0.9868729807855806,0.977725891334964,0.9410555174777244,41175.45901112502,1.573507,0,0,0,0
2014-07-10,57.784797765663335,73.6567554900943,71.20033570625382,-33.43828715365242,52.54934940936185,19.32118834951445,1.0240646173358698,1.000135450882124,0.9672631596701016,0.969360362862168,0.96673622192218,41125.38135707415,1.526973,0,0,0,0
2014-07-11,51.915744068106974,73.3385327629962,71.55930119884849,-59.445843828715375,-6.604343622677971,18.06914552207721,1.0648276808536188,0.9867435950271308,0.9847860429974586,0.969481636622036,0.9858806554673812,40933.33574546392,1.623218,1,0,0,0
2014-07-14,52.63910121313072,72.13481581522417,71.62432118178957,-59.4957983193277,-38.01737700651819,17.456999042969027,1.0685697720025238,0.9960621120148574,0.9739862149173064,0.989272632129775,0.9651471273213308,40969.13372252829,1.617557,0,0,0,0
2014-07-15,49.87485959903951,68.52631510997755,71.55293964409786,-73.37815126050415,-46.69130587821184,16.88857731236857,1.0547945205479452,0.9957958779095598,1.017640304791065,0.9872492701760992,0.969880744027026,40872.99109642903,1.587859,1,0,1,0
2014-07-16,50.26758181262011,62.04433789370512,70.82750576726754,-71.39495798319331,-37.55914048641965,15.977966297813072,1.0375050819894296,1.0113882032513404,1.0225752072435306,1.008227907412614,0.9673134208195796,40890.82455504996,1.457275,1,0,1,0
2014-07-17,49.45190284775267,56.43244078487835,69.70171550010666,-75.36134453781519,-64.38333479450974,15.434953875964467,1.0147773380754397,1.0415860406694504,1.0383069448813391,1.0137084187367196,0.9639309984317824,40867.78789690844,1.434269,1,1,1,0
2014-07-18,53.05988458671802,51.98155811442981,67.9482385836989,-57.51260504201686,-48.258382214496606,14.532363355521015,0.97281732319742,1.05333536968216,0.9945826235093698,1.0122903358362283,0.9436767708808312,40943.34635892097,1.437313,0,0,0,0
2014-07-21,54.20675945637976,47.19679211735087,65.5034387199762,-51.56302521008414,4.299425217730792,14.415108687830363,0.969173497044705,1.0581043886459194,1.0018460276220431,1.0240323425918991,0.934854780033,40979.10585855108,1.438306,0,0,0,0
2014-07-22,57.82258127232409,46.06713375526548,62.71265427378351,-31.731092436974784,25.565595012957107,14.30622935354619,0.9547671478672214,1.0358686330233573,0.9840309866811634,1.019656159372216,0.8700514163945965,41059.94857959404,1.416849,0,0,0,0
2014-07-24,55.96205551248868,44.70150286814992,59.60801847120722,-39.66386554621853,32.834394456860146,14.601724183944324,0.963180713394206,1.0340193479765665,0.974167507568113,1.0476745936183025,0.8968449931412895,41027.262134748926,1.458089,0,0,0,0
2014-07-25,53.2563693422046,42.88902906250674,56.53124582844847,-51.56302521008414,4.473499988708797,13.94573912597801,0.9686909223574676,1.0222708158116065,1.000355636843977,1.0469699830092505,0.9088758796049908,40963.51196130415,1.540239,0,0,0,0
2014-07-28,51.50873806139674,42.88403361344551,53.485795913493405,-59.4957983193277,-28.28155611530846,13.050646759001951,1.003983794733288,1.0121723647943024,0.9866927660158998,1.0205281909178308,0.930352913075499,40931.90066262456,1.550029,0,0,0,0
2014-07-29,49.37673873383972,41.89243697479004,50.46155802944999,-69.41176470588248,-56.09796929670436,12.52196880743807,1.012986133450722,1.0173448051280294,1.0106607575942632,1.1064122399862473,0.9277780021812012,40871.90470588746,1.565556,0,0,0,0
2014-07-30,51.081811437330046,41.84929971988807,47.79385649044104,-73.80952380952381,-44.53782607562686,12.031053566700177,1.036069693984988,0.9962215338530144,1.007469396223805,1.1182697607237204,0.9255815825484988,40909.54069826427,1.511976,0,0,0,0
2014-07-31,39.521767513841134,39.21906718703018,45.51132941977355,-97.6972833117722,-267.52565184687586,13.662776935283782,1.0621074423663988,1.022133147438132,1.0647097826281742,1.143780733891033,0.9742574257425742,39505.95221075583,1.884991,1,1,1,1
2014-08-01,49.54150706423401,41.18469711299798,43.98655505258552,-55.70504527813716,-80.25448120837082,14.314829078777702,1.0226825974736338,0.9739237720497516,1.051257452203111,1.125670222239063,0.9503095536762028,40551.55059184931,1.720846,0,0,0,0
2014-08-04,48.164845998059874,40.79504488701552,42.86790372984409,-61.40912730184141,-60.85556749934514,14.827277057190758,1.0100394772665395,0.9901774714480736,1.0756780175028162,1.1176750471042765,0.954920196564188,40492.42333898202,1.674103,1,1,1,0
2014-08-05,46.65149335064193,39.17543704387829,42.06576822249683,-67.75910364145649,-96.48549031822628,15.606101232487168,1.002011935208866,0.9960709885792292,1.0817594862410662,1.0999336681512364,0.9665158371040724,40421.88958080083,1.50881,1,1,1,0
2014-08-06,51.75733805246657,38.52302315170782,41.31135716214106,-38.25523135867952,-15.303287318671552,15.393171340178329,0.9843147680446628,1.0087799070751833,1.0453612096322569,1.0372922355183345,0.9858011367011902,40691.83382997431,1.496514,0,0,0,0
2014-08-07,48.40473397312054,36.904676881902205,40.53167456351629,-55.8473282442747,-27.4424693399474,14.849753544034732,0.9333378303175434,1.0148358003788578,1.0550741614842634,1.051106594820353,0.9905386907158388,40556.56262811441,1.539917,1,1,0,0
2014-08-08,47.961313464865846,36.28361621883103,39.87113327914872,-57.77363184079592,-62.85641222350108,14.600893490914675,0.9954975618872862,1.0084444369532606,1.0547928562750577,1.0767396811205483,0.9980640477534888,40541.26038905137,1.527697,1,1,0,0
2014-08-11,49.4297744910384,37.27983784180857,39.31071370198502,-49.53358208955222,-33.73609541007864,14.183740177694672,0.9859728967836158,1.0100394772665395,1.02142289485505,1.0657870284333766,0.9702837536726284,40568.353713631564,1.518274,1,1,0,0
2014-08-12,47.697536426879545,38.26019341687444,38.94748934619346,-59.60820895522388,-55.10544159053137,13.877446593453596,0.9863215885492648,1.003517639424883,1.03488676185993,1.07137540934802,0.9924154724362302,40526.221622009696,1.502664,1,1,0,0
2014-08-13,50.67930570379644,41.33144430528951,38.89570380473361,-43.09701492537314,-2.3876058190189333,13.289770074454143,1.0054883626384796,1.009543285616905,0.9977839146295728,1.0380971652471442,0.987628417031216,40577.31219431866,1.51676,1,1,0,0
2014-08-14,51.16498297434693,47.06510298472543,39.68030738450314,-40.36069651741296,80.8624746894331,12.516636543182608,1.015478793178837,0.9408264912370172,0.9953837276399308,1.0364194016419035,0.9870422758115888,40586.38025714589,1.503011,1,1,0,0
2014-08-15,51.16498297434693,48.599537860797845,40.42179145928312,-40.36069651741296,81.5585066399394,11.699185459809664,0.9844552535800538,0.998007119862372,0.9865729872147816,1.0279413653292238,0.9887698208707344,40586.38025714589,1.504579,1,1,0,0
2014-08-18,51.16498297434693,50.70438093924069,41.41272506450564,-40.36069651741296,80.56306704743555,10.940123739534783,0.997984008747352,0.9800810263335584,1.0133406027976075,1.0626891958830975,0.9887698208707344,40586.38025714589,1.481804,1,1,0,0
2014-08-19,54.65663434295922,55.27879876607291,43.0230612367251,-22.01492537313426,180.95540558422675,11.359908681315616,0.9819640641202168,0.9577215991467664,1.0072729721539444,1.0276235150338775,1.0003132218785482,40728.21064152661,1.496888,0,0,0,0
2014-08-20,55.32903976853618,57.269744787513005,44.89773340030562,-18.34577114427852,186.68221148889128,11.749708984397817,0.9822838918666196,0.9776496747097092,1.0310619887784762,1.017199017199017,1.000803024071136,40743.05671357234,1.484454,0,0,0,0
2014-08-21,55.67498926643526,61.35938733636239,47.34320444575163,-14.950902755780868,150.5747126436756,11.985263730722098,0.995025211217727,0.9590670322772474,1.0220661477942294,1.046459939057179,0.9946605347260116,40751.32179136115,1.469717,0,0,0,0
2014-08-22,53.91686944370044,65.69370370003666,50.2842131938722,-14.43046820405309,102.453491507145,11.94433758419998,1.0004917337855024,0.965570160806032,1.004398334676336,1.0434813753581662,1.0207657622023574,40704.99346865475,1.348245,0,0,0,0
2014-08-25,50.55588547932462,67.5548187224091,53.311711281932254,-30.922431865827967,33.372903789210575,11.39925703393844,1.0040157909066156,0.9860567184334909,1.0182697751016416,1.0369993827384627,1.0125773686716393,40655.51935684441,1.378062,1,0,0,0
2014-08-26,48.18457998158312,69.18649915671556,56.40434185591637,-43.29140461215927,-38.579597972596176,11.023552117551594,1.0360475124806336,0.9859193391476506,1.0102975811858548,1.0148066057445997,1.0305544475468689,40581.17708154926,1.379759,1,1,0,0
2014-08-27,50.62250976636366,70.40395746267008,59.31159317165442,-30.922431865827967,-23.086921594384343,10.67468326662095,1.0245019075879611,0.9940352477991248,1.0092852883550556,1.0036102367105944,1.053300945948615,40663.17146645699,1.365831,1,0,0,0
2014-08-28,48.81277602329655,68.34892541949611,61.43997541513149,-60.91101694915256,-48.56808819833832,10.35073361932821,1.0295928432939896,1.0357211816953078,0.9380201006728472,0.9971287795540746,1.0745736526234475,40641.14565542218,1.377139,1,0,0,0
2014-08-29,50.06780980094295,66.69826216650335,63.24984784570205,-56.867329047340654,-46.96697240097591,10.04992323255638,1.0184993641373463,1.0039987068012046,0.974017122433713,1.0284744084043718,1.0679791683105817,40659.62142003168,1.37915,1,0,0,0
2014-09-01,55.93985134400567,70.06766515157798,65.18617626693579,-6.66666666666671,91.4817974971542,10.871375539247008,0.9871929736679524,0.993049127354124,0.9452485225404164,0.9956770082813936,1.0557721779277969,40977.67468912543,1.423111,0,0,0,0
2014-09-02,55.93985134400567,71.56719457169925,66.81501584749842,-7.019631171921515,102.13388214904592,11.63415268117402,0.9658559169298434,1.01796285646629,0.9311708091642632,1.032596968464246,1.0135255590435222,40977.67468912543,1.370817,0,0,0,0
2014-09-03,55.47324495648805,71.01310771851574,68.18935214059869,-23.886639676113507,111.7525203701129,12.88309112808412,0.9766097327298556,1.0068825303714568,0.9710443659206912,1.039928888888889,1.0012940108542403,40963.76880832114,1.363076,0,0,0,0
2014-09-04,55.860797196657785,70.4181170224339,69.09522510920584,-20.900809716599177,71.14073257332538,13.73408284520406,0.9659720390398312,1.0188666543245195,0.9516472709391904,1.022371758737317,1.021826280623608,40970.50766350447,1.414384,0,0,0,0
2014-09-05,54.85563341914246,69.09121079119603,69.43497581832177,-27.69953051643192,84.32314042624942,14.968389293726686,0.9775131836423336,1.014439884480924,0.954299657082564,1.0195918077087185,1.0136366296650343,40948.25670092178,1.385039,0,0,0,0
2014-09-09,57.662364107626,70.31636537018389,69.71113048309925,-18.670886075949344,131.04256292906163,16.660665927747036,1.0088143020765896,0.9871929736679524,0.9696396261806348,1.012160039533365,1.001098244735169,41102.123726591606,1.420152,0,0,0,0
2014-09-10,54.12047336285375,70.86172204761604,69.87865277218931,-37.837837837837824,57.22426305886569,17.5996750696731,1.0218239289797566,0.9875236678387882,0.963601788216454,1.026034628758806,0.9780051547390656,41041.29499965073,1.391109,0,0,0,0
2014-09-11,52.6612116981479,68.72183169220617,69.71044019514292,-52.32133541992679,26.77595628415365,18.016898405716688,1.0168139070960387,0.9935468692232716,0.991071127733414,1.0534694833144238,0.9914053516789773,41024.28442777852,1.241762,0,0,0,0
